================================================================================
N-BODY SIMULATION RESULTS
Simulation Type: CUDA
Date: 2026-01-05 18:38:45
================================================================================

PERFORMANCE METRICS
--------------------------------------------------------------------------------
Number of bodies: 2000
Number of steps: 200
Total execution time: 1.0160 seconds
Average time per step: 0.0050 seconds
Min time per step: 0.0040 seconds
Max time per step: 0.0090 seconds
Throughput: 393700.79 body-steps/second

================================================================================

BODY INFORMATION
--------------------------------------------------------------------------------
Index    X            Y            Z            VX           VY           VZ           Mass      
992      3.1583       -3.0383      4.0295       7.0552       -3.1978      6.7791       0.3109    
993      3.0403       -5.9724      5.2022       9.0935       -13.4366     10.9939      0.2147    
994      -0.6608      0.2544       -3.8825      0.8887       0.7155       2.8648       0.3910    
995      -4.2673      3.4530       2.9485       -7.8016      8.1234       3.1451       0.5111    
996      1.7833       1.2840       1.1626       14.0435      15.8484      12.3043      0.1199    
997      4.5875       6.1553       -2.6665      6.8098       8.0776       -3.4063      0.4472    
998      1.5864       -1.3376      -3.8647      6.2247       4.8173       -2.1561      0.2360    
999      0.2876       0.5262       0.7035       -2.3411      0.4868       -4.1265      0.5275    
1000     0.3400       0.6095       0.5495       14.2751      2.3078       9.0129       0.6005    
1001     1.2097       0.2272       1.3663       3.5821       9.3104       5.2884       0.7314    
1002     11.1253      -15.9161     -17.0457     7.0054       -6.0361      -8.6755      0.5543    
1003     3.2199       -6.6903      1.4498       6.7785       -13.1307     7.9585       0.7346    
1004     2.3938       -2.5041      1.9273       11.7293      -16.4051     -2.6369      0.8178    
1005     -3.9683      -2.7607      0.3222       -9.0730      -0.7671      -2.8894      0.8093    
1006     1.0488       0.8657       1.3389       -2.2047      -5.7648      -2.9483      0.3200    
1007     4.9598       -1.0886      2.1933       -9.9918      9.3307       0.4907       0.1461    
1008     -1.8002      3.8080       -5.8492      0.6955       2.2277       -11.3189     0.5375    
1009     4.7350       -0.6220      -5.6442      5.5444       1.1813       -7.5236      0.2451    
1010     0.6529       -0.5009      -0.1861      1.4281       7.2233       2.6600       0.6235    
1011     0.9349       -4.8588      0.2813       0.3480       -8.7777      -2.7612      0.2509    
1012     2.5524       -3.2760      5.0245       3.7722       -13.8518     13.1310      0.5090    
1013     -0.9933      -2.2421      -4.1472      -10.4300     5.6775       10.3624      0.2073    
1014     3.7280       6.9181       11.2798      -2.8677      3.0679       2.2378       0.3900    
1015     -0.9687      -1.4801      1.7563       20.2667      -4.1058      5.3079       0.6574    
1016     -1.3520      -2.6837      -2.7994      3.1772       2.3230       -1.9880      0.7834    
1017     -17.3690     11.5054      3.0569       -4.2579      11.5570      1.8329       0.5615    
1018     -0.9230      -0.3930      -0.7814      -4.8616      11.0705      3.6173       0.2414    
1019     9.2797       -40.9772     -10.1658     0.9078       -24.1250     -2.5256      0.3286    
1020     -5.4071      6.4533       -9.9945      3.7918       -5.4842      -6.5342      0.2979    
1021     -3.8610      -0.6005      -0.1685      -1.8920      -13.0847     6.2128       0.7980    
1022     -2.5419      4.1493       -1.3873      -10.9202     18.9388      -4.4214      0.8619    
1023     -0.2597      -0.2325      -1.0210      3.5666       0.4385       -0.6525      0.5567    
1024     0.8462       -1.6906      5.3410       0.8918       -2.6359      18.9524      0.5120    
1025     -2.9693      1.9932       -6.0425      -5.7886      1.7775       -16.8314     0.2640    
1026     -10.2130     -13.1639     1.6165       -1.8968      -1.7589      4.6026       0.6766    
1027     -2.5254      2.7895       -3.4916      -12.3730     13.2361      -15.4697     0.8725    
1028     -7.1937      2.3779       2.7881       -12.2938     4.0701       7.4020       0.1301    
1029     -0.5817      -0.3845      -0.6748      -16.1685     4.1660       -0.2876      0.8246    
1030     4.6781       -4.6621      4.1568       11.3091      -10.5757     11.6238      0.8014    
1031     4.2734       -2.6039      -0.2872      6.5709       -0.7992      -3.0770      0.2367    
1032     -6.1290      3.1613       2.8654       -10.2661     7.1795       4.9706       0.7946    
1033     4.3065       -5.3990      5.4583       9.5790       -10.5623     15.1928      0.2223    
1034     -0.0056      -4.3094      0.6799       3.1099       -0.6453      -0.7642      0.4751    
1035     -1.7582      3.8593       -0.4794      -9.3284      9.3038       6.7136       0.1112    
1036     -2.6491      2.8785       -2.2890      10.3172      0.6690       4.6732       0.8837    
1037     -0.7825      -3.0966      1.0038       -11.6717     -17.8789     0.9044       0.8577    
1038     1.5658       -1.5279      -4.8897      -12.0811     8.5184       -6.1252      0.8318    
1039     7.6042       5.8400       -2.6238      12.1497      8.7592       -3.1471      0.1555    
1040     -1.4797      -0.4248      -1.0821      -19.5041     7.4425       -3.0202      0.8984    
1041     4.8616       -4.8522      -4.4222      8.1382       -10.1045     -6.2013      0.6643    
1042     -3.7494      3.4143       0.4003       -10.7178     -2.7358      -10.0749     0.2237    
1043     1.3024       -0.3674      -2.8039      -7.8885      1.7835       -0.7848      0.2466    
1044     -0.3060      0.8667       1.0216       -12.2170     5.3691       -4.2060      0.2735    
1045     3.6874       -1.4912      -2.7159      4.7511       -7.0433      -9.1172      0.6974    
1046     10.1710      -4.9289      1.5875       23.7748      -10.0165     1.1774       0.7538    
1047     -1.3430      -0.2546      2.7193       1.7217       -0.4745      -3.7683      0.4679    
1048     0.1540       -1.1422      -1.4266      4.6299       -4.4768      1.0314       0.9966    
1049     -2.1147      -7.9448      -1.3930      -9.7160      -3.2778      5.7155       0.6102    
1050     -0.2576      -0.7655      -2.6535      -7.8002      -9.6524      15.0800      0.2266    
1051     5.2962       1.5618       -2.7395      6.3770       1.5828       -0.3267      0.1656    
1052     1.0982       -1.8220      -0.1401      -4.2813      0.8719       -12.1545     0.5685    
1053     -6.0731      0.8136       -0.5635      -8.3170      0.8371       -3.6294      0.4389    
1054     4.0614       1.1755       -6.6227      7.1650       1.1306       -14.4302     0.8782    
1055     -3.4037      2.2814       5.4431       -6.6072      6.8098       12.3290      0.3181    
1056     -4.9018      4.2626       -5.4980      -9.2267      8.0939       -10.6941     0.4919    
1057     -3.2628      -5.8356      1.5361       -2.0986      -8.8348      4.0642       0.5684    
1058     -21.3529     -12.6679     -29.4146     -7.2828      -3.6991      -14.2248     0.9934    
1059     -4.4920      -8.5022      0.1439       -6.1874      -15.6826     0.1916       0.4153    
1060     5.1160       1.4250       2.5959       7.1725       -2.7737      2.4683       0.2202    
1061     3.2526       5.6000       -1.4745      4.1528       11.5381      -5.4089      0.3001    
1062     0.0497       -4.1910      4.2195       -1.4713      -6.8993      7.5389       0.7703    
1063     -2.2083      5.9132       -3.6425      -2.5164      15.1105      -7.0546      0.3963    
1064     -3.7831      -0.1831      -5.2439      -2.6338      -2.0937      -8.9218      0.9519    
1065     -3.4120      4.9007       -0.6849      -6.4166      5.6358       0.6419       0.3949    
1066     -1.9268      7.6359       -0.4830      -1.5712      15.8314      -0.5464      0.2409    
1067     1.1642       -0.5351      0.7385       3.0783       -9.9695      0.4225       0.6398    
1068     -0.8103      -4.5975      -2.0921      -8.5509      -5.3540      4.2774       0.9052    
1069     -0.9069      1.7618       -0.9840      -2.1301      -2.5989      11.0640      0.1118    
1070     6.2907       2.4303       -3.0334      17.5351      8.3681       -5.8883      0.8079    
1071     1.5171       -5.6442      2.3793       4.3231       -4.8279      3.5594       0.6567    
1072     3.1134       2.1520       -4.9898      10.7202      5.8940       -19.6320     0.1568    
1073     46.9944      11.0307      35.6529      21.5028      5.2153       16.7648      0.4148    
1074     1.6479       0.6287       0.2154       3.9264       9.1325       -9.5410      0.8065    
1075     -0.4703      0.7241       -0.6434      2.3735       -5.2035      6.5943       0.2797    
1076     -2.2924      -6.6505      1.4202       -4.0120      -13.8528     6.5780       0.2792    
1077     -1.4668      0.3069       -0.7525      -5.5330      9.3588       -6.6351      0.2705    
1078     -0.2199      0.4715       -0.3320      -4.8871      4.0375       -4.0337      0.2507    
1079     4.9779       -5.2665      -1.4983      6.8747       -8.7812      -4.6850      0.3982    
1080     2.2921       -3.3196      0.3864       -7.7313      13.5983      4.0795       0.6608    
1081     -5.1582      -1.6762      3.1759       -14.0720     -5.2659      8.4036       0.4062    
1082     2.6168       -2.7081      -3.0295      15.0164      -10.2149     -13.9408     0.6742    
1083     -2.0134      -0.1573      -1.2581      6.9583       -7.2674      -4.3454      0.7344    
1084     -1.8571      0.7925       0.8762       -7.9783      -2.0946      -2.2545      0.1438    
1085     -0.6178      -0.1949      -1.9241      -9.2063      -3.7914      1.4402       0.5536    
1086     0.6443       0.4705       -1.2096      11.7783      -9.5168      -5.2933      0.8232    
1087     -0.7703      -0.4847      -0.5074      1.5094       2.1867       -2.8485      0.7081    
1088     -0.9360      -0.1117      0.6905       0.9266       -3.8362      -5.4589      0.4639    
1089     1.4535       -0.9546      0.1062       -7.1071      10.6108      2.4690       0.9466    
1090     -3.0491      -1.6097      -0.7816      -6.3991      -4.0133      -9.3674      0.2136    
1091     -3.4927      -4.7312      2.0032       -2.5131      -7.3833      3.2980       0.8868    
1092     -2.1785      -0.0332      -5.2607      0.0014       4.5867       -9.5203      0.3257    
1093     -1.3221      -0.5079      -1.0342      -10.4818     -9.1972      0.7504       0.3974    
1094     0.2647       -0.2202      -1.8137      9.2837       -6.9956      8.0336       0.5091    
1095     -3.6389      0.6258       -6.6823      -8.3162      -1.0373      -14.7670     0.2678    
1096     -4.1040      2.2303       -3.5371      -13.3243     8.5277       -8.9498      0.8988    
1097     4.0372       2.9736       5.5454       6.9860       2.9964       9.0846       0.8220    
1098     -3.2457      -0.1230      2.2120       1.3802       -1.8196      3.4926       0.5311    
1099     -3.2929      1.9698       0.7456       0.2651       0.4475       -0.6438      0.3900    
1100     0.5438       0.5320       0.8027       0.8518       -9.5881      0.4432       0.7688    
1101     0.6311       1.4631       -1.6785      3.9509       -11.2987     -2.7932      0.6367    
1102     0.3041       -7.1415      5.0854       9.7507       3.1792       3.7461       0.9593    
1103     4.0248       -2.0755      -1.3871      -0.2212      -8.6650      -2.9188      0.7211    
1104     4.2430       -3.7499      -2.1781      6.0034       -3.4459      -5.6996      0.2278    
1105     -6.4572      -3.0571      1.9786       -10.4474     -6.1084      1.3135       0.3982    
1106     -1.6822      -0.8729      1.3327       4.8125       4.9881       -1.8640      0.1330    
1107     1.4486       5.4203       -5.6278      3.3263       5.6684       -6.4067      0.8176    
1108     -3.3429      -0.3065      0.8160       -3.5725      6.7985       -0.4020      0.1381    
1109     6.6127       2.4597       -4.5742      15.4895      7.9646       -9.0550      0.4081    
1110     -0.1330      -1.0744      -0.9291      -3.5220      6.4742       -0.6780      0.6112    
1111     0.1385       -3.2040      -7.5923      4.1111       -4.3082      -13.5990     0.9051    
1112     3.5228       2.7467       -2.5570      14.9232      13.2889      -8.6366      0.8542    
1113     -2.1646      2.3002       2.4025       1.8701       2.6346       -0.3152      0.1551    
1114     -3.0114      -1.0368      -9.0484      1.1261       9.8686       -5.7693      0.7024    
1115     -2.7028      -6.8961      3.8748       -2.4000      -16.5703     8.6152       0.1749    
1116     -2.2875      0.1402       -1.5413      -11.2769     -1.2155      -1.3513      0.8368    
1117     0.5487       -0.6511      -1.1817      4.3456       -9.0511      -6.6414      0.9152    
1118     -0.6220      -2.0879      0.6913       -12.8525     9.5640       -1.8899      0.5219    
1119     -3.0231      1.2114       1.2286       2.8838       1.7090       -1.4609      0.6437    
1120     4.0126       2.1984       -1.1065      3.3755       5.0285       5.0708       0.4446    
1121     -3.9712      3.9111       3.6901       -10.0461     9.6700       19.2115      0.6831    
1122     -0.8327      -0.0717      -1.4838      -6.9145      5.4839       -2.2818      0.3875    
1123     -4.5147      -0.0878      -0.3879      -4.5578      4.1723       -2.8821      0.5744    
1124     -1.2520      -2.2014      1.1540       -11.5230     -23.2323     7.4374       0.6356    
1125     0.3235       0.5836       -0.6981      1.5699       3.3901       -2.6420      0.7560    
1126     -0.4252      -0.6867      -0.0450      -7.2415      -9.4212      -10.0059     0.4122    
1127     -2.8823      2.0475       1.3932       -0.2262      0.3489       -7.1111      0.6033    
1128     -4.9872      -1.0601      -0.0732      -19.5807     2.9885       -2.0507      0.2652    
1129     -6.6496      -3.6138      -1.6586      -8.9705      -5.3418      -1.4714      0.5417    
1130     -2.3360      -3.3023      -5.0480      -6.2301      -11.9402     -16.0646     0.7027    
1131     3.1196       -2.5996      -4.3383      11.0238      -11.0786     -13.9139     0.2722    
1132     -1.0451      0.8883       -1.1052      0.8615       -6.5171      2.4165       0.6141    
1133     -0.7272      -0.6954      -3.0737      1.1903       -1.7076      -5.3699      0.8133    
1134     0.4144       -0.7158      -0.0791      13.5227      12.1322      -1.7652      0.2248    
1135     2.5651       0.2011       -3.6516      -13.0746     11.8618      -3.8493      0.9111    
1136     1.9635       -3.0761      -2.0953      4.4287       4.2552       -3.7565      0.1293    
1137     -4.8032      7.1801       -1.0261      -6.5711      -1.7559      -2.3846      0.9815    
1138     -4.8796      3.7411       -4.6924      -6.4024      7.9788       -7.3149      0.9426    
1139     1.2839       0.2403       -3.4642      -0.9001      -4.2561      -3.0940      0.6683    
1140     -0.1829      0.2879       0.2162       -8.3023      -1.2308      -1.6668      0.6156    
1141     1.3664       0.2328       0.7978       7.4890       -3.9061      -2.5245      0.7076    
1142     -4.2176      0.4263       -3.3456      -2.3659      6.0633       -4.9061      0.8938    
1143     0.7950       0.4327       0.5874       2.1589       -1.3407      2.9526       0.3361    
1144     -1.1289      1.8350       -4.1667      -0.4923      -2.2330      0.5322       0.6581    
1145     1.6768       4.9610       -4.8179      5.3081       13.2993      -12.9352     0.4279    
1146     -5.0002      -0.8460      4.7289       -7.8609      1.9540       10.6833      0.8077    
1147     0.4145       -0.6213      -1.1811      1.7394       7.8524       1.3676       0.3678    
1148     -0.8996      -4.5272      -0.0596      -7.4001      -5.2278      -1.6557      0.2137    
1149     3.6709       3.6302       6.1658       6.8246       7.5506       12.4813      0.3122    
1150     -3.1119      1.2533       -4.5399      -9.6698      0.7312       -19.1516     0.7272    
1151     5.5999       -5.5276      -0.6815      9.4256       -8.5998      -1.1058      0.5325    
1152     12.6070      -0.9296      -2.7287      5.7850       -0.8396      -10.5019     0.2535    
1153     0.2538       -3.2608      0.7803       11.9657      -5.5707      -15.7458     0.3277    
1154     -2.1845      0.2139       0.2997       7.0343       -18.6444     -1.4341      0.4434    
1155     -2.3048      1.5904       4.4325       -1.4465      0.8922       5.3478       0.6065    
1156     0.7918       1.7785       -1.0788      4.3991       9.9386       -3.5827      0.6915    
1157     0.8102       6.5830       -4.0471      1.3286       12.6275      -6.8952      0.9308    
1158     0.5757       -0.3366      0.1847       -11.8342     -2.2940      -1.7062      0.9021    
1159     1.2970       -0.3128      1.3231       -7.1722      3.5481       20.7140      0.9456    
1160     1.3889       -0.7882      -0.9506      6.1438       -0.7409      -5.2856      0.2840    
1161     -6.9349      0.5696       -0.2410      -16.0951     -3.2693      -1.4160      0.7580    
1162     3.1595       1.0755       -2.8466      -1.8103      4.9853       0.1375       0.5914    
1163     11.8698      8.5319       22.8355      6.2509       8.3532       5.8947       0.4374    
1164     -4.2347      2.9594       4.5793       -8.1355      4.5216       6.0914       0.8336    
1165     -2.6766      3.4478       -2.3178      -10.4351     12.7977      -7.8676      0.7380    
1166     -0.1047      -0.4199      -0.2410      -5.8892      -18.5386     7.8872       0.2714    
1167     5.1928       -6.5317      3.9825       13.2944      -15.6175     8.0089       0.5795    
1168     1.4661       0.3840       -2.1999      1.2289       -0.3497      -7.3672      0.4826    
1169     0.0336       0.2826       1.4568       -1.4149      -5.9986      0.0015       0.1976    
1170     2.8404       -1.0829      -1.0320      -2.6998      6.2167       3.2985       0.1527    
1171     0.4513       1.8462       2.1918       5.4520       5.0304       -2.0575      0.5803    
1172     -1.9884      -3.8105      -4.4820      -7.7810      -16.6092     -21.8473     0.9301    
1173     1.7298       1.2351       0.2230       4.4488       -1.6374      2.9684       0.6818    
1174     -1.9555      -0.1604      -2.4193      -3.1320      8.5462       -1.4070      0.1848    
1175     3.1320       -2.8440      2.4772       16.5860      -9.7682      9.0857       0.3292    
1176     1.1076       -1.3244      2.2952       2.1051       -6.0328      2.6716       0.7570    
1177     5.6276       2.9427       3.4348       11.7748      7.7551       6.2748       0.3613    
1178     2.2534       0.8507       -1.5706      3.8540       -3.4813      -5.7147      0.1644    
1179     1.3378       0.3966       0.9205       5.9243       -5.0210      -3.7296      0.6343    
1180     0.9727       -0.2438      -1.1846      4.0501       3.4769       -2.8502      0.5936    
1181     -3.8952      2.5789       -4.0020      -5.5566      -1.1297      -2.8774      0.1489    
1182     1.4286       -1.9267      -1.4123      3.2158       -1.8325      1.5928       0.4203    
1183     1.1033       -0.0195      -1.0293      1.9235       7.1784       -10.3299     0.4728    
1184     1.2502       -1.8005      -1.8400      -2.3109      2.8858       2.1674       0.4134    
1185     -11.3224     0.2447       13.5259      -11.1435     7.8307       7.4540       0.7962    
1186     -0.7196      -0.8928      0.7823       0.4703       -9.0635      -4.2589      0.6879    
1187     0.4732       1.1414       -0.1142      -4.6473      0.8306       -9.8130      0.4520    
1188     0.0391       -1.0285      -0.0309      -4.6800      -1.4119      -11.0857     0.2886    
1189     0.9616       1.6748       -0.9158      -0.0601      -11.4291     -1.1267      0.3927    
1190     -1.6716      -1.9864      -3.0368      -9.8714      -10.0228     -17.9641     0.6293    
1191     1.4695       -3.1460      -4.1446      -0.9530      -7.9680      -16.3157     0.5279    
1192     2.1091       -0.0072      0.4532       7.3463       -0.5327      9.9620       0.1912    
1193     -23.3820     -15.4745     18.4920      -14.5642     -13.0300     14.5954      0.3404    
1194     7.8085       2.6091       -4.1730      15.6415      4.7491       -6.1740      0.5106    
1195     -4.4763      -4.2447      -0.0766      -4.5954      -5.1682      -0.0163      0.2770    
1196     -3.2159      2.5960       0.8687       -16.2695     13.4038      -1.2430      0.2732    
1197     10.7536      27.3232      41.4493      12.1473      12.1722      22.6282      0.4230    
1198     -0.3246      -0.7478      -0.9791      -1.0046      -9.7290      4.0982       0.9945    
1199     0.4267       -3.3013      -2.3291      -1.3286      -13.2043     1.8346       0.5700    
1200     -2.9249      -1.5563      2.1220       -1.6760      1.0062       3.4622       0.8118    
1201     -1.4620      -0.5201      -0.8654      -3.0352      1.8913       5.0788       0.9450    
1202     17.9098      -6.6786      -51.8534     8.2721       -6.6557      -26.2129     0.5590    
1203     -4.0276      -1.2766      -1.5190      -8.8107      -0.9782      4.0117       0.5430    
1204     2.1268       -0.6579      -0.7971      11.7372      5.1653       -14.2882     0.5531    
1205     1.4143       -0.0426      1.1767       -6.3014      -1.8500      -1.3063      0.6592    
1206     1.0452       2.7926       3.9762       -1.5478      5.2852       4.8996       0.2993    
1207     -4.5205      -8.5077      7.2432       -3.0547      3.2815       1.3134       0.4131    
1208     20.9992      -3.3549      28.3373      17.5470      -5.4467      17.0752      0.7385    
1209     -3.6328      1.0114       3.3491       -12.2250     -3.8208      -7.6561      0.3577    
1210     2.3961       -0.9271      3.1131       2.8385       2.3674       -0.9614      0.2252    
1211     -0.8139      -1.7163      0.0906       12.1186      14.3340      -11.8777     0.4363    
1212     -0.2621      -0.1637      0.3017       -4.3166      -0.3914      5.4283       0.9489    
1213     0.0593       0.7156       1.2191       11.5252      -1.6517      -8.4783      0.8454    
1214     8.1726       -6.9066      -8.0783      -2.3974      3.3309       1.1009       0.4104    
1215     -7.7775      -0.6033      4.5691       -13.9963     0.6434       9.4473       0.2533    
1216     7.6835       -0.7198      -8.9347      1.9435       -6.5152      -3.2688      0.3501    
1217     1.3490       -0.2693      -0.4061      4.5308       14.1146      6.0216       0.6696    
1218     0.1834       -1.2977      0.0461       -4.4609      -11.4163     10.8008      0.1056    
1219     -4.8378      3.9435       3.7965       -5.6532      7.3312       12.3211      0.6205    
1220     3.6727       9.6181       1.4306       -6.9770      -0.2190      -3.0094      0.3750    
1221     -0.7651      -4.3972      5.0011       -0.6978      -10.3405     11.7197      0.3279    
1222     -6.3997      8.1012       7.1999       -1.5605      8.5536       -4.8430      0.9729    
1223     -11.0337     2.7799       6.9880       -4.5009      -0.8451      11.0902      0.9744    
1224     2.0175       -5.7140      -0.1029      1.8523       -15.2879     -5.6093      0.8259    
1225     -7.6160      1.2574       -10.1549     -15.9633     4.9099       -18.8159     0.3239    
1226     4.3046       1.2451       -2.2445      3.6294       5.6306       0.9607       0.3520    
1227     -3.2886      3.8381       2.5069       0.3057       4.2708       0.7350       0.2233    
1228     -15.3411     -7.0847      9.9115       -22.4273     -11.3829     16.7560      0.7317    
1229     6.0665       -3.2857      -3.9537      8.7371       -6.5995      -5.4100      0.6959    
1230     3.2564       -1.6928      0.7020       10.5719      -5.8086      2.2503       0.5173    
1231     -1.4365      4.3461       2.1478       -3.7456      13.3696      4.7071       0.5166    
1232     5.3830       -6.1751      2.3542       12.3380      -9.3574      3.4892       0.4444    
1233     0.3227       -7.1591      -1.6828      5.3952       -15.3930     -1.6351      0.1875    
1234     -1.9482      -1.7845      2.1505       -6.8464      -1.0745      2.9911       0.9351    
1235     -0.0346      -0.4729      -1.1767      -0.1014      -3.3604      -8.6969      0.6861    
1236     -5.2224      -2.3637      3.0278       -14.4446     -7.5324      8.1568       0.1093    
1237     1.6696       -2.0143      1.3508       17.0326      -0.9755      10.1464      0.8839    
1238     25.2388      -8.2733      7.6488       10.9754      -1.6212      1.2686       0.3799    
1239     1.0146       -0.0823      -0.6444      3.4304       7.3733       7.0252       0.7071    
1240     0.2255       -5.6332      3.1210       6.0021       -10.0168     7.5176       0.8933    
1241     1.9083       1.2936       -1.1765      -0.9705      -2.0730      -1.0873      0.2849    
1242     3.6760       -4.1425      3.9553       6.0046       -8.6922      2.5127       0.2209    
1243     0.2815       -0.3593      -2.8157      0.2179       -4.9751      -8.8578      0.2764    
1244     0.9802       -0.4888      -1.1714      -13.3502     -6.2218      5.1501       0.5049    
1245     1.8604       0.1214       -4.3423      4.1620       11.1975      -4.0285      0.9369    
1246     3.5804       1.2181       1.7206       17.8170      0.7882       -2.9232      0.6350    
1247     0.8391       0.9198       -0.5434      -4.1439      7.4710       3.6991       0.2535    
1248     1.2323       6.8065       -6.0018      3.7293       10.7865      -10.2190     0.1925    
1249     5.1449       -1.1716      3.0745       7.0128       0.7703       1.3547       0.6950    
1250     0.3535       0.6844       0.6872       2.5285       -0.1488      7.7762       0.8593    
1251     -1.9148      -1.7275      -2.9393      -2.5189      1.5547       3.5615       0.8622    
1252     -2.6181      5.0328       0.7864       -5.7694      13.5176      7.5686       0.3518    
1253     1.0242       0.2684       1.3862       -0.4973      -4.7911      -2.9670      0.9383    
1254     6.7064       0.4745       2.7243       14.7822      -2.4035      6.1934       0.6396    
1255     7.9078       7.4646       1.3003       11.2391      8.7700       -0.9369      0.8996    
1256     1.2647       3.4736       6.4127       1.0623       3.6518       12.1679      0.1304    
1257     -3.0277      2.7287       -2.0896      -14.5822     13.2662      -13.3149     0.3095    
1258     -2.0339      0.8513       -1.6670      -10.9431     -14.9337     -12.0660     0.4854    
1259     -2.2230      13.6510      -3.8758      0.6444       10.3573      -9.7986      0.8492    
1260     6.4494       -6.9843      -4.1504      13.6881      -14.0174     -9.2084      0.6613    
1261     -4.3841      -2.3858      -3.0812      -1.8516      -2.5739      -1.8203      0.5001    
1262     0.3096       -1.8207      -0.4489      3.6754       0.4975       -5.1718      0.5912    
1263     0.4984       4.2192       6.1981       -8.0746      -7.5649      -2.5206      0.6442    
1264     0.7650       -0.1670      1.2225       9.9686       -6.2989      9.1083       0.3110    
1265     -0.6665      5.0283       0.9990       -8.9239      -10.9876     6.0656       0.6550    
1266     -5.8338      -2.3246      3.7096       -12.7178     -2.6316      7.6435       0.5328    
1267     2.4994       -9.0299      -11.1085     8.6468       0.4021       -7.4942      0.3802    
1268     0.3675       1.1068       -1.6127      -1.1062      9.6200       -7.2458      0.4766    
1269     0.4529       -0.9986      -2.1741      9.0779       1.2242       3.4614       0.6157    
1270     2.6858       -2.8872      2.1080       4.9461       2.8022       -1.2372      0.4977    
1271     -9.4958      13.6039      1.5012       -11.8574     12.7532      -3.4008      0.1211    
1272     0.2724       3.5329       2.6558       -1.1864      0.7252       4.8946       0.4151    
1273     0.3999       -6.2818      -7.6274      -4.6476      0.7118       1.9946       0.3766    
1274     -4.5033      5.8798       5.1132       -11.3300     13.8588      13.3141      0.7602    
1275     -0.4096      -1.6183      0.3824       1.8585       -9.4975      1.2107       0.7976    
1276     1.3478       -1.2265      -1.3711      -9.3535      4.8828       -4.6529      0.5405    
1277     -2.2962      1.1602       2.9033       0.7403       8.6299       3.7640       0.6747    
1278     1.9552       -0.9285      0.1618       4.4822       -6.0459      2.3573       0.1594    
1279     -3.0167      3.9153       -4.3304      -2.9855      3.8410       -5.7682      0.5435    
1280     0.6030       2.2190       1.9284       -7.2031      -6.1750      12.3596      0.7729    
1281     -0.3191      -0.7721      2.9483       16.0386      7.3143       0.3069       0.1846    
1282     3.1177       1.4318       -0.0009      -1.6744      8.5330       -2.9287      0.1899    
1283     7.1061       -5.7066      1.0079       14.5026      -12.7412     -0.7138      0.1677    
1284     5.4476       4.7586       -0.6230      7.6145       5.2101       -1.2712      0.7736    
1285     -5.3632      7.5632       -3.7970      -6.9565      12.2641      -5.1694      0.5415    
1286     7.3844       -3.2228      -1.0093      15.6786      -5.1755      -5.5400      0.1644    
1287     0.5262       -0.4882      -0.3231      -1.2760      -3.8410      -0.5439      0.4089    
1288     1.1393       -1.9450      -4.2353      10.4324      -0.3688      -4.4238      0.3501    
1289     -0.0612      -3.4752      3.8884       0.6794       2.2395       -11.1282     0.2633    
1290     2.2634       0.5027       1.0052       5.8946       -8.5908      2.2552       0.8587    
1291     -2.2781      -0.2843      -1.3408      8.0675       11.4155      13.8278      0.1680    
1292     -1.8119      1.8981       -1.2197      0.6317       -6.9239      -5.4236      0.5669    
1293     4.1294       3.3480       1.9313       18.1313      8.9277       4.1398       0.4946    
1294     -1.2518      -0.4199      0.7353       -8.3736      4.7769       1.3110       0.2959    
1295     -4.5224      -6.4944      3.5342       -8.3351      -14.5521     6.4928       0.8681    
1296     -2.6777      2.6680       2.7752       -11.8767     9.9565       18.4225      0.2452    
1297     4.6040       -5.0646      -4.0581      7.4270       -8.0241      -6.4104      0.9426    
1298     1.9638       1.4090       -2.6191      15.5814      6.3577       -18.1287     0.8822    
1299     -0.1439      -0.7128      -0.4024      -11.8170     13.4475      -0.5636      0.9364    
1300     -0.6114      -0.7063      -0.5055      -12.7913     -21.8904     -13.1949     0.9859    
1301     -2.8414      2.8612       0.3388       1.8614       4.5189       -0.7516      0.8298    
1302     -0.6450      3.6905       -0.2494      -6.4817      5.3144       -9.2246      0.7517    
1303     0.3099       -1.2596      0.0193       5.8452       -9.2799      15.2865      0.8558    
1304     -1.2687      -1.1233      -0.9876      -9.5505      -4.0459      9.3428       0.1009    
1305     -1.1048      -1.5776      0.4151       -5.6934      0.7185       4.8092       0.3320    
1306     1.8956       -0.3553      -0.8999      5.0158       -1.8387      -8.4240      0.2303    
1307     -3.6050      3.4300       2.7460       -3.6804      7.7051       0.6473       0.9838    
1308     -2.2266      -2.2726      -1.0493      4.7615       2.6598       -0.7266      0.7871    
1309     -3.9669      1.0896       2.6712       -8.0073      1.7595       1.2720       0.2257    
1310     -7.0119      -0.8952      -2.7638      -0.5876      -7.4848      -11.5067     0.7774    
1311     -0.5377      -0.2091      -0.6261      -8.1479      2.1021       -7.2535      0.8840    
1312     5.0500       -11.4629     -0.4289      2.8264       1.3523       -5.3963      0.9264    
1313     6.5484       -0.1035      3.7272       15.1365      -4.2773      8.1506       0.6168    
1314     -0.7045      -1.5684      -1.1536      -5.2682      -1.5406      -2.1805      0.3163    
1315     -0.0697      0.6021       0.0743       -1.3040      -5.6921      -8.3829      0.3687    
1316     4.8166       -2.9640      1.8388       6.9733       -3.7024      -0.8653      0.6477    
1317     -1.6215      -2.1919      3.1716       -11.7857     -10.5867     -4.7524      0.9707    
