================================================================================
N-BODY SIMULATION RESULTS
Simulation Type: CUDA
Date: 2025-12-27 01:50:04
================================================================================

PERFORMANCE METRICS
--------------------------------------------------------------------------------
Number of bodies: 1000
Number of steps: 100
Total execution time: 0.3490 seconds
Average time per step: 0.0034 seconds
Min time per step: 0.0020 seconds
Max time per step: 0.0050 seconds
Throughput: 286532.95 body-steps/second

================================================================================

BODY INFORMATION
--------------------------------------------------------------------------------
Index    X            Y            Z            VX           VY           VZ           Mass      
662      6.1366       -1.2085      4.5753       -2.5406      -1.2568      -0.3178      0.7535    
663      -0.9402      -2.7286      -5.5846      0.0468       -0.0346      2.3310       0.5160    
664      -3.2376      -1.9374      6.5086       -1.8284      1.7300       1.2133       0.3689    
665      -2.4643      -7.7329      -4.4551      0.7360       3.0226       1.6086       0.7889    
666      -1.0004      -0.5102      -4.5495      0.7102       0.0265       1.8456       0.3101    
667      5.3920       -1.8571      -5.1516      -1.4292      2.0372       1.8079       0.4351    
668      0.2091       -2.9366      -1.9890      -0.9163      0.8115       0.5784       0.4062    
669      -6.6032      -5.5010      -0.8017      4.2501       1.7541       1.4400       0.2742    
670      16.0911      -9.3765      0.8575       15.6212      -0.4284      13.7319      0.4199    
671      -5.4426      -4.1711      7.1511       1.1446       1.1447       -3.0072      0.6340    
672      4.1224       3.2831       7.4171       -2.1040      -1.9537      -4.1419      0.9297    
673      0.4618       2.0707       4.7033       1.5448       -8.7947      -3.5100      0.9571    
674      7.0876       -4.2746      -2.2418      -2.2303      1.6822       0.2174       0.6414    
675      -4.1603      7.2070       -5.8663      5.0598       -3.1700      5.5406       0.1756    
676      0.6977       -5.1478      -6.0887      -0.3544      2.5822       2.3138       0.6609    
677      -1.2008      -3.6576      -4.1998      0.8960       0.0782       2.8754       0.5995    
678      3.7358       8.2487       -5.5678      -0.2970      -3.0406      1.6126       0.3053    
679      -0.2779      -4.6425      -2.0133      7.3967       -21.4227     -7.8751      0.9731    
680      4.2310       -5.3232      -0.9029      0.2066       1.9634       0.2784       0.2034    
681      3.3823       7.5555       6.3005       -1.6978      -2.5971      0.1048       0.9645    
682      6.7791       -0.2776      -5.8773      -0.5934      2.6471       -3.5144      0.7668    
683      -1.7302      -0.1661      8.1207       0.1834       0.5339       -3.8192      0.6371    
684      -6.8225      -5.8135      -2.4603      1.8925       2.4380       0.6440       0.2991    
685      0.6108       -4.7523      -6.6859      -0.0823      0.5219       2.7246       0.8611    
686      -1.6136      6.7688       -5.3384      0.6473       -2.2990      1.4921       0.4728    
687      6.7305       -0.4091      6.7411       -0.4024      -2.2928      -0.2187      0.2237    
688      -0.0897      6.6801       2.5513       -2.5929      1.6574       2.0731       0.6478    
689      -1.4806      5.6282       -7.3905      -0.0150      -1.4989      3.2016       0.7580    
690      8.4044       -5.4708      -1.4313      -3.0914      1.3054       0.1477       0.2558    
691      2.7468       -0.3915      3.9404       -0.6118      -0.0090      -1.8905      0.9809    
692      6.1173       -8.4774      -8.2418      -0.7201      3.1036       1.8812       0.7260    
693      -4.0630      -1.2792      -5.1416      0.6383       0.9860       2.0024       0.4867    
694      1.2742       -8.6020      6.9898       -0.1667      2.7199       -1.9906      0.7112    
695      1.4639       5.9305       -4.4382      -1.0592      -2.2026      2.3488       0.6395    
696      -0.7110      -5.6388      -2.7225      -0.7287      2.9560       1.9065       0.8882    
697      5.3126       2.3916       7.0566       -2.1313      -0.4177      -1.9636      0.8066    
698      6.7194       -0.6922      -5.2961      6.7062       5.0085       -5.0909      0.9688    
699      0.2756       1.7684       4.7557       -0.4002      0.0423       -1.2842      0.2456    
700      -3.1118      0.4353       4.2535       0.5330       0.2738       -1.1043      0.6863    
701      2.2112       6.3362       6.7315       -0.5873      -2.4502      -2.5147      0.2541    
702      -7.1814      -3.4037      0.6013       3.0779       0.5385       0.3227       0.5179    
703      4.2074       0.5746       -5.5224      -0.4781      -1.1353      1.9911       0.5815    
704      -6.8667      1.2959       3.0145       2.0816       -0.4672      0.8313       0.7899    
705      -5.9568      -3.0857      4.8157       4.3433       1.9667       -1.4039      0.7474    
706      1.0168       5.4178       -3.2888      -1.1523      -3.3838      0.5641       0.7949    
707      -8.7947      -8.6265      -8.8525      2.0252       2.3039       1.2845       0.9721    
708      -6.4939      3.8105       6.0980       -5.9079      -5.3293      3.1362       0.9436    
709      6.7387       -6.9427      -1.5382      -1.0856      0.1005       1.2937       0.7684    
710      9.1977       -2.0020      -1.9912      2.8660       3.6915       7.2637       0.9932    
711      -7.5913      -0.0524      0.3723       2.7077       -0.5164      -0.2165      0.2235    
712      3.7897       0.2752       5.4237       7.6132       1.1479       0.3537       0.3441    
713      -2.2196      -4.7513      3.7027       0.3128       1.5268       -1.6753      0.3946    
714      -8.3287      -6.1680      -3.6634      2.8709       2.0257       0.9273       0.1038    
715      7.5912       -8.5916      -1.3457      -3.3535      3.0491       -0.2492      0.7905    
716      -7.3679      7.1012       4.9355       2.1138       -2.0457      -1.4908      0.9725    
717      6.9400       -9.8721      9.6629       3.2213       -0.6773      0.0888       0.6021    
718      4.5375       0.0326       -0.7653      -1.6557      -0.3136      -0.3328      0.5481    
719      -1.4016      11.8337      -15.5316     -2.1042      2.1773       -9.8135      0.6204    
720      -1.6540      2.5762       0.6985       6.6318       5.6588       -1.8549      0.4659    
721      -0.4975      -3.4972      -0.7757      -0.6081      1.3049       -0.2260      0.4113    
722      -7.8271      4.9069       7.4353       2.1126       -1.2069      -2.2157      0.2094    
723      -8.1480      -2.4124      7.5321       -5.6731      -7.8027      -1.8947      0.7695    
724      2.6189       5.2814       7.6518       -0.5083      -2.1615      -3.1259      0.2624    
725      -8.2089      7.0939       3.6009       2.8684       -2.0752      -0.4773      0.3984    
726      2.3618       -5.0452      4.8806       -0.6554      1.2797       -2.2590      0.6246    
727      -6.9347      5.7253       -3.1412      4.1967       -2.5726      1.8640       0.6392    
728      6.6166       2.4690       -5.5645      -1.8107      -1.3101      2.0097       0.3046    
729      -0.2582      8.8931       -8.0140      0.0002       -2.2233      2.2036       0.8431    
730      -4.9167      -3.6259      -0.4383      2.2870       0.8335       0.3178       0.1455    
731      -5.1631      6.8819       -3.5490      1.3687       -2.3348      2.1677       0.8289    
732      -7.2477      -4.9444      6.2565       1.4705       8.4751       -5.5353      0.6348    
733      6.2750       -0.6273      -5.7244      -4.3346      1.0728       -0.0397      0.3359    
734      7.7011       -0.7560      -8.3399      -2.4495      -0.2058      3.0637       0.7272    
735      -4.8347      4.9080       5.5061       0.8907       -2.2495      -2.6100      0.7523    
736      -0.5411      -7.7946      1.5860       0.3766       3.6011       -0.3409      0.9672    
737      8.5019       -0.7234      -7.3297      -2.0342      -7.6400      -0.9150      0.2149    
738      2.4007       -0.8061      2.2332       -0.0158      7.9625       -2.2944      0.7551    
739      3.7233       7.3473       -3.2453      -0.5242      -2.6182      1.4348       0.2141    
740      1.0861       5.2272       -1.3842      -1.1830      -1.9185      -0.3936      0.5720    
741      4.9966       0.8574       3.1822       -2.0616      -0.1847      -0.3023      0.8566    
742      5.8784       -6.4121      5.3328       -0.9135      2.1554       -0.7086      0.7686    
743      4.3749       6.4273       -2.0199      21.7213      -5.2351      -15.5871     0.1936    
744      -7.9187      5.0350       5.7066       2.6651       -1.4430      -1.9101      0.3535    
745      -2.2514      4.0109       -6.1049      0.6686       -1.2705      2.9396       0.5896    
746      -2.3221      8.8319       8.6819       0.1696       -1.8270      -2.2020      0.7911    
747      -1.6528      2.8262       6.9921       0.9255       -1.3135      -3.3052      0.3331    
748      0.2434       8.2065       -5.3198      -0.2651      -2.4192      2.0919       0.4595    
749      7.2655       -8.4670      -1.1905      -1.4703      2.6961       -1.0624      0.3561    
750      5.8610       6.9583       -8.1862      -0.9172      -1.3418      2.6033       0.8266    
751      -4.6383      -5.9738      -5.3859      0.3770       2.2641       1.8024       0.9765    
752      8.5471       -7.7967      -3.3443      0.7433       0.4104       -1.9240      0.7042    
753      4.4157       -1.5652      -3.0435      -1.1494      0.9027       -0.0644      0.5899    
754      1.3729       -1.0215      8.0652       0.2560       1.1764       -3.7435      0.3303    
755      3.4572       3.6351       4.3720       -1.6442      -1.4846      -1.0134      0.9563    
756      0.2494       -1.3747      6.6728       0.3082       1.2739       -2.4974      0.7400    
757      -7.1290      15.7154      4.5311       -10.2636     31.5834      9.1980       0.6363    
758      5.8606       3.8372       -1.5745      -1.8739      -0.1524      -0.0090      0.1146    
759      6.5873       -8.0783      -8.3150      -1.5279      1.4329       2.4770       0.7749    
760      -1.8895      8.5697       5.5594       0.2968       -2.7611      -1.5335      0.9620    
761      -3.6228      -7.3583      1.9911       0.7475       2.4699       -0.0271      0.6820    
762      4.9738       -2.4667      5.5568       -1.8071      0.4622       -1.8099      0.6991    
763      -7.3414      -2.5267      -5.6096      2.7016       0.3843       1.1110       0.5781    
764      4.6195       -10.4540     -9.4390      -7.8022      -13.5597     -11.1147     0.1802    
765      7.0984       6.1222       5.7775       -2.2159      -1.3196      -1.3233      0.3206    
766      4.5910       -8.2174      3.6492       -0.9066      2.5899       -0.7905      0.5634    
767      -6.1817      2.6331       3.1664       3.6937       0.0442       -1.1447      0.7665    
768      10.6904      11.4717      -3.9931      3.9085       8.8443       -3.2910      0.9438    
769      -1.3794      -5.9236      5.0162       -0.0683      1.8195       -1.8839      0.9222    
770      2.1926       3.8653       4.5766       -0.7874      0.2603       -0.9882      0.9129    
771      3.3812       -6.9265      -1.0699      -1.0496      2.9202       0.2257       0.9423    
772      -5.1080      -4.5103      -7.2140      0.6636       0.7138       2.2955       0.5502    
773      2.3454       -7.4351      -5.9017      -0.6510      2.7131       1.3407       0.5317    
774      -7.0043      1.4285       3.0410       3.1534       1.7462       -2.7847      0.6166    
775      3.6965       -4.3655      3.8381       -0.4728      1.3114       -1.7654      0.5388    
776      1.3789       -8.2064      -7.2375      -0.0524      2.8170       1.5611       0.2268    
777      -1.6221      5.1871       -5.6439      -2.3014      -6.7341      -6.8199      0.1659    
778      -8.7436      0.6398       -12.5866     -6.3303      -1.3707      -2.8447      0.5266    
779      -6.2664      8.4207       6.4359       1.6863       -2.1673      -1.3770      0.4286    
780      -3.7483      -0.7468      7.3302       -0.3643      1.2192       -0.7618      0.6152    
781      1.2653       -6.1938      -6.2388      -0.7667      2.9680       1.7938       0.3319    
782      2.0460       2.1124       5.9624       -0.3808      -0.0894      -2.2404      0.8378    
783      -2.1038      3.8107       -1.4726      0.4490       -0.9186      1.0301       0.7576    
784      4.4113       -0.5889      -4.1566      -1.7411      -0.7110      0.8785       0.7465    
785      -7.8182      -0.2879      -0.8626      4.2072       0.6415       0.1527       0.3391    
786      -0.8015      -6.4665      0.4047       0.2172       3.3572       -0.3199      0.7985    
787      -1.8021      -1.0814      -7.6213      -0.4714      1.1271       2.2336       0.6024    
788      -3.8654      6.1802       -3.9527      0.7860       -2.2314      1.6277       0.1396    
789      1.8134       -7.9354      3.0127       -2.5598      3.5998       0.4828       0.8257    
790      -8.4840      -5.6081      -6.3293      3.0810       0.8173       0.7041       0.6303    
791      6.9046       -0.3686      -6.0631      -1.9595      0.6185       3.9588       0.9972    
792      8.4326       -6.0990      8.6631       -2.1545      1.0696       -2.1074      0.5072    
793      6.0530       5.4722       -1.3802      -2.4844      -2.2396      -0.0828      0.4724    
794      7.5300       2.4426       -8.4668      -1.7890      -0.8500      2.4285       0.5667    
795      4.1149       6.1603       2.9687       -1.0571      -2.4103      -0.8071      0.7270    
796      1.4585       0.1759       -0.9214      -0.4109      0.8335       2.6986       0.4044    
797      4.5379       -5.2509      -0.6577      -2.1216      1.6620       -0.7664      0.8250    
798      -5.5763      -1.2770      -4.0494      0.8386       -5.9139      -0.4410      0.4701    
799      1.6125       -7.8159      3.1418       -1.0282      3.7694       -2.2707      0.8346    
800      -2.0286      -2.2925      -7.1373      0.4672       1.0482       3.1511       0.9047    
801      2.7926       -4.8890      -2.5208      -1.4607      2.7553       1.3972       0.2973    
802      6.7443       6.6328       -8.6107      -2.5961      -1.0141      2.3029       0.3373    
803      6.7078       -1.0823      1.8494       0.4904       -12.2141     -1.8897      0.9381    
804      -2.8091      -1.4944      -0.5522      1.6937       -0.3415      -2.1105      0.3360    
805      6.6417       4.5354       -1.5012      -3.5809      -2.0633      -0.7826      0.2769    
806      11.1016      9.4552       13.6757      10.5949      3.4553       18.0847      0.6505    
807      -0.8530      -6.0274      0.1266       -0.5667      1.5767       -0.3507      0.6049    
808      -4.5717      -5.0829      -0.1782      1.3379       2.6871       0.2304       0.6626    
809      -7.3681      -3.3644      4.8198       -1.1650      1.0275       -1.3644      0.8054    
810      8.1431       -4.2469      -6.4412      -2.6378      1.2730       1.4792       0.1862    
811      -9.7456      -7.3762      -6.5786      -0.3377      -0.5398      0.8419       0.5808    
812      5.7426       7.3808       -7.7267      -1.0849      -2.4636      1.5498       0.8479    
813      1.0364       5.0085       1.3783       0.7826       -7.3245      11.5370      0.6542    
814      -0.5905      -1.2481      -0.9020      -0.3468      0.3040       0.0563       0.1392    
815      -6.6316      5.1368       -3.4828      2.4171       -0.1350      2.2718       0.9195    
816      -1.3642      8.1821       6.1990       -3.1510      6.8983       0.2866       0.6796    
817      4.4478       6.9176       -2.0040      -0.7324      -1.2545      -0.6017      0.8698    
818      -1.2628      -1.7276      -0.8816      0.6139       0.3366       0.7049       0.4721    
819      6.2877       3.8399       -1.7356      -2.9594      -0.4065      2.5216       0.7096    
820      -1.8706      3.7854       -3.9886      0.2705       -1.4130      1.3344       0.2953    
821      2.4594       5.6555       -5.9250      0.0959       0.2931       0.5767       0.5077    
822      -0.6886      1.1296       -5.5347      -3.3688      -2.0429      2.8018       0.9489    
823      -7.6306      -1.9674      3.5037       2.7905       -0.0809      -0.1512      0.9473    
824      0.8045       -7.4532      2.7778       -0.3324      -1.0983      -1.1971      0.8903    
825      -1.3921      -4.4465      -4.0886      0.3622       0.5710       1.4148       0.7291    
826      2.4199       4.1792       6.1200       -0.5250      -2.6827      -2.2963      0.8632    
827      -5.0661      -7.0878      -0.2200      0.0559       5.0790       -1.4215      0.8500    
828      -7.3390      -0.9620      -7.7116      2.0024       -0.6961      1.6049       0.8422    
829      5.2250       -1.0352      -1.8481      -1.9343      0.7956       -0.1976      0.5815    
830      -5.4109      -5.2959      -4.8656      1.3796       1.3537       1.3037       0.9191    
831      -2.5811      2.6721       17.3668      -12.9524     11.8620      9.4131       0.8582    
832      -11.6007     0.4497       -0.2362      -2.5329      3.5193       -6.2764      0.8386    
833      -1.0523      -5.5412      -1.9687      -0.3631      3.6593       -1.5230      0.6339    
834      0.2910       -5.4049      6.2374       -0.2472      1.5235       -2.7675      0.3754    
835      -2.0858      3.2409       3.4416       2.9372       -1.8917      -0.2577      0.8235    
836      -8.7237      3.1934       -13.1724     -11.4634     17.2726      -14.1089     0.5397    
837      -2.1980      -4.0148      -1.3467      0.5558       1.4685       0.5801       0.4910    
838      3.3873       4.2273       2.4221       -1.0521      -1.3881      -0.3943      0.1114    
839      3.3565       6.6421       -1.2701      -8.0175      6.9735       9.5016       0.3283    
840      -5.6558      -3.8473      -6.5250      6.5913       5.3895       1.0231       0.3626    
841      3.0692       -2.5745      1.2089       24.2129      -0.9144      4.8447       0.9557    
842      -2.8287      13.6011      -4.4083      2.8252       6.8936       2.3034       0.2241    
843      -1.8149      -4.9903      2.4930       3.9145       -1.7564      8.0446       0.4346    
844      -6.9174      -3.3441      2.3754       12.0850      -2.1179      2.2139       0.8189    
845      1.2783       4.0759       4.2596       -0.1004      -1.7553      -0.6474      0.4632    
846      -7.7344      -4.2427      6.3755       1.3751       2.9389       -4.4878      0.1169    
847      1.3002       2.5710       -0.5594      1.0947       0.1670       -2.5355      0.3089    
848      6.3612       9.1696       3.1821       2.9135       -0.5634      -4.1987      0.3932    
849      -8.6649      -8.7890      5.4812       1.7914       1.9471       -0.8006      0.1585    
850      8.4933       1.8346       3.3048       -3.0703      -0.5990      -0.7824      0.4873    
851      -8.4422      -1.6467      6.0642       3.1459       -0.1941      -1.9676      0.6202    
852      5.2358       7.0670       6.6588       -1.1088      -1.8165      -2.1221      0.5944    
853      -6.9265      -1.3693      4.0826       2.7323       1.3637       -1.5402      0.9388    
854      -5.8660      -7.8494      7.2792       3.5562       2.0819       -1.3835      0.7758    
855      -9.2698      -2.7071      1.6585       -4.7337      2.4354       -2.9241      0.8571    
856      -6.7556      1.7139       -4.6065      2.8475       -0.5016      1.6089       0.2645    
857      6.0477       -1.2832      4.5772       -1.0297      2.3140       -1.5104      0.5327    
858      4.9916       -7.5890      -5.9846      0.1907       2.8590       0.7987       0.4819    
859      -8.1077      -2.5845      -6.5158      3.2738       0.3994       1.5230       0.6621    
860      -6.1927      6.4542       -9.5154      1.2411       -9.5862      -0.8619      0.3815    
861      -3.9350      10.2040      -4.5053      -4.1214      1.4998       1.6054       0.9381    
862      -7.3304      2.8099       -6.2525      3.2621       1.2473       0.2147       0.6102    
863      -6.7361      0.6468       3.3084       3.6161       -1.5784      -1.2749      0.4291    
864      -7.9442      -4.8120      6.6384       0.6644       0.2799       -3.1735      0.5366    
865      -3.3989      -1.7930      -0.0863      2.6644       0.9823       -1.4833      0.9915    
866      -1.3716      3.9862       4.9893       1.6626       -3.6890      -4.9265      0.1526    
867      -8.4965      6.2342       -7.2364      3.2320       -0.6840      2.0474       0.4613    
868      -8.4713      -6.2287      -8.4648      2.7228       0.7704       1.7551       0.2253    
869      6.2153       3.7281       -1.5011      -1.1345      -1.3352      -1.3352      0.5885    
870      -5.8779      2.5871       3.3752       1.0673       -0.7644      -2.3223      0.9689    
871      -4.9032      -0.4898      1.2099       -11.3349     -11.4007     0.9840       0.2362    
872      6.6332       3.2097       0.1046       -2.5285      -0.4789      -0.8159      0.5314    
873      7.5264       2.8891       3.8434       -2.9612      -1.0764      -0.9788      0.3302    
874      7.0411       -1.7420      -7.2033      -2.1082      1.2069       2.7731       0.6728    
875      3.5008       -7.6006      -8.7004      1.2005       0.5699       2.0909       0.6752    
876      -2.8271      8.3953       -5.4661      0.4633       -3.2157      1.9502       0.4429    
877      5.2339       -8.3632      5.6498       -0.7782      2.9408       -1.2545      0.6147    
878      -5.6463      -6.5766      3.3366       1.8184       2.5419       -0.7965      0.3846    
879      5.4190       -8.0137      7.5121       -0.9220      2.1580       -1.5983      0.1632    
880      -7.5970      5.9539       -1.8686      3.4745       -1.8129      -0.4727      0.4806    
881      3.1963       -3.3817      -7.7197      -0.4362      0.7741       2.9426       0.1474    
882      -1.0485      2.1970       -4.6682      -0.5773      -6.4976      1.8548       0.6585    
883      -5.1664      -4.7653      -3.1352      1.8628       1.7985       1.1887       0.7172    
884      7.4877       4.0166       6.5563       -2.2911      -0.7439      -3.6635      0.6770    
885      6.4687       4.0168       -1.4827      -6.4380      2.6591       -0.5470      0.5914    
886      -2.3729      5.4848       0.4759       0.8759       1.8897       1.0126       0.7444    
887      -1.2312      -4.3910      -3.8535      1.0020       4.0947       1.0767       0.6489    
888      2.2175       -1.8262      -5.2273      -0.2984      0.8147       2.2382       0.1862    
889      4.0518       -3.0276      -0.5554      -1.9912      0.8656       -0.1381      0.2290    
890      5.5960       -0.8961      5.5099       -3.2997      -0.6466      -3.9264      0.5943    
891      7.0005       8.6355       2.9981       -2.5128      -2.2056      -0.7908      0.9190    
892      -9.2624      -7.2935      7.6844       0.1003       2.3682       -0.8625      0.8633    
893      -2.7263      0.9240       7.3204       0.7104       -0.6826      -3.1704      0.4585    
894      -2.6446      -7.4255      -1.0995      1.2120       3.1425       0.2636       0.9714    
895      -6.1492      9.4504       -3.5384      0.7977       2.4596       -0.3621      0.6300    
896      -1.6385      -2.9674      -0.0770      -0.5711      6.4893       3.3720       0.4936    
897      -6.0358      -1.5608      -7.1712      1.0177       0.4342       2.7178       0.7949    
898      -5.0723      -0.7193      -2.4868      1.3612       1.0820       1.9839       0.1721    
899      4.8811       3.1483       -8.0167      -1.2208      -1.1045      2.8587       0.7547    
900      1.4255       -1.3011      1.3622       -0.7066      0.8401       -0.6546      0.5096    
901      -0.9699      3.9252       -4.6451      -0.2251      -1.4582      1.9896       0.7994    
902      -3.9303      1.7670       -2.5913      -0.3781      4.2774       -4.1522      0.7203    
903      3.6983       5.0075       -4.1815      -1.2727      -1.6904      1.4064       0.5464    
904      5.1306       0.0005       -0.8966      -9.0754      2.6147       8.3243       0.3771    
905      -4.0008      5.2054       -2.0931      0.9657       -1.5134      0.5392       0.8077    
906      -2.4899      4.3197       1.5788       0.1490       -1.8643      -1.3372      0.2425    
907      -8.2154      -2.7864      5.4497       3.6282       0.3054       -1.3868      0.3286    
908      6.0623       3.7886       -3.7310      -0.2311      -0.4055      1.9967       0.7874    
909      -18.3868     19.0928      13.3718      -22.0061     14.2255      17.2567      0.9801    
910      -7.5045      -4.9045      -8.6139      1.8240       0.3713       2.8093       0.5846    
911      4.0554       5.9032       -0.7964      -1.2128      -1.4663      -1.0230      0.5102    
912      -7.0476      -4.2961      -7.5568      1.6310       0.5594       2.4990       0.4379    
913      -6.9748      -4.4287      0.6222       2.4879       1.6489       -0.0846      0.4443    
914      11.9582      11.3994      -8.8860      10.1310      33.2211      -2.6540      0.3780    
915      -4.9531      0.3420       -4.4290      1.1819       -0.0107      2.0662       0.6243    
916      6.8652       6.3385       4.7724       4.6846       -7.4252      -2.5941      0.4366    
917      -3.1152      -7.6821      2.5449       -0.0136      2.7917       -2.2328      0.5532    
918      1.9552       7.6346       -0.0998      3.4703       -2.5656      -0.8129      0.6163    
919      5.4362       -8.8087      8.7725       -1.2237      1.5530       -1.8295      0.8359    
920      -5.8756      -6.5145      -1.5409      1.7781       3.0195       0.6587       0.2148    
921      5.5604       -17.2701     5.7107       18.3935      -21.1913     -4.5272      0.5300    
922      -3.0745      1.9417       4.8293       1.4147       -0.6985      -2.2716      0.1497    
923      -5.4362      8.3728       7.6298       1.4690       -0.8676      -1.6182      0.7168    
924      0.2237       -4.6679      -6.4887      -1.8735      1.9215       3.0565       0.7820    
925      -5.0699      5.2620       8.3239       -0.0601      -4.7716      -3.8922      0.3220    
926      5.6815       5.2055       8.6622       -1.3068      -1.5075      -2.5348      0.7589    
927      9.9812       3.3275       1.7160       -0.8005      5.6034       4.6281       0.4340    
928      -1.0488      1.4985       -5.0652      0.8226       0.7975       2.1575       0.1072    
929      7.2808       3.3285       -1.9215      -3.6761      -0.2965      0.9446       0.7349    
930      -2.2061      0.2645       7.4698       0.3643       0.3166       -2.8806      0.5156    
931      -5.2196      1.0552       -3.5594      2.1710       -0.6050      0.5114       0.9477    
932      -0.2785      3.3853       8.1435       0.0175       -1.0413      -3.5800      0.9625    
933      -5.9377      -4.6728      9.7185       -6.3947      -18.5662     4.9320       0.3693    
934      -2.4449      -6.9935      6.9361       0.3114       2.6969       -1.8474      0.4914    
935      -7.7550      6.9140       3.7566       1.8667       -1.9552      -0.7855      0.2673    
936      -6.8227      -9.8359      1.1390       3.7707       -1.0435      -0.5674      0.7106    
937      -2.4995      -2.4384      -0.7514      -0.2722      1.3448       0.9074       0.1327    
938      7.5579       -7.6170      4.7585       -3.5520      2.3578       -1.1769      0.8219    
939      7.0424       -3.5459      -1.9974      -2.1925      0.6509       -0.5190      0.3614    
940      7.8660       3.2720       -5.8016      -3.2725      1.5833       2.6096       0.4733    
941      2.1206       -7.1248      3.4689       -1.0117      -9.6270      1.1164       0.4466    
942      -4.7695      -7.8716      -0.5167      1.8708       3.5479       0.9614       0.3869    
943      -4.6967      -4.8327      -2.5133      1.2271       1.5209       0.4206       0.1685    
944      2.4848       6.9672       -1.4133      -0.2891      -2.8243      -0.0321      0.4643    
945      -2.2885      -3.5865      0.1556       0.3065       1.6749       -0.8874      0.1226    
946      6.8434       -6.9978      -1.7184      -2.3745      3.3914       -0.4419      0.4166    
947      11.6881      3.2510       -13.9370     20.2883      3.3547       -23.9370     0.1055    
948      8.5906       3.2543       7.9407       -2.3976      -0.5744      -1.8230      0.9199    
949      -0.0266      0.8602       -3.0812      -0.0986      -0.0889      1.0603       0.9278    
950      7.1221       -2.7510      -6.0928      -2.7690      1.8358       2.0248       0.1813    
951      2.4801       -4.6999      -2.3466      -0.8574      1.5984       0.3200       0.7216    
952      1.9032       -5.0747      1.9370       -6.3472      -0.4768      16.6603      0.6129    
953      -0.6769      7.0405       -1.8863      0.0314       -2.5335      2.1917       0.7128    
954      -3.0375      3.7050       6.2655       1.4691       -2.5983      -3.5538      0.3759    
955      -0.0986      -7.9330      -3.7526      -0.3360      3.5222       1.5909       0.1926    
956      7.1212       -2.6726      3.8296       -2.9538      0.2595       -0.6604      0.6848    
957      -7.5800      2.4038       -6.0995      1.1748       -1.5882      1.8140       0.7235    
958      1.4422       -3.7775      -5.1485      -1.2239      0.5209       1.7511       0.5568    
959      -1.4866      -1.8828      3.1662       2.2690       -1.1298      -2.7580      0.3051    
960      -4.9068      -1.1647      3.0785       1.3540       0.0306       -1.1692      0.3783    
961      -6.7789      1.8328       8.0403       5.5545       -3.3849      6.0477       0.9675    
962      -6.0869      -7.2444      -4.8093      2.2031       3.0297       1.1360       0.8426    
963      -5.6183      0.2547       -3.6191      7.9887       -1.7653      -0.8441      0.4247    
964      0.2932       -2.6116      7.8717       -0.0673      1.1208       -3.2577      0.5072    
965      3.4875       7.4700       -6.1599      -0.7827      -2.0654      1.8534       0.2596    
966      6.7834       3.2945       -4.0673      -3.1034      -0.2857      1.4160       0.5360    
967      -3.4430      7.4407       0.2790       0.9789       -3.1139      -0.3637      0.7978    
968      -2.7567      8.6199       0.4309       -5.4659      -1.3553      0.3428       0.3459    
969      8.0389       8.6265       3.6422       -3.6695      -1.5877      -1.0115      0.9154    
970      3.2887       6.5405       -1.9513      0.1685       -1.5239      0.5970       0.2775    
971      -5.8349      -5.6443      -7.5834      0.5060       1.6870       2.0879       0.9808    
972      5.9273       -3.3947      5.5870       -1.7205      0.3754       -1.8994      0.1744    
973      -7.2300      -3.1172      -7.1164      2.8673       0.6139       2.7984       0.5169    
974      -3.6284      7.8559       -5.0053      0.4985       -2.8280      1.4248       0.3899    
975      -18.1404     -1.2110      16.0430      -10.9026     -6.4144      10.7660      0.3472    
976      -1.4730      -2.0915      0.2201       5.7673       0.9396       0.6732       0.5623    
977      -4.2482      4.9567       -5.2502      0.6016       -7.7917      1.2707       0.4213    
978      -2.3083      2.9796       -4.8363      0.0386       -2.1242      3.0072       0.2228    
979      7.1753       -4.7044      4.0098       -2.6394      1.7679       4.0139       0.8659    
980      0.7315       0.2205       0.0163       1.2837       0.7974       3.1106       0.7264    
981      4.5787       7.1439       2.9319       -5.7159      11.6807      1.3118       0.8342    
982      -2.6018      0.0445       -8.0030      1.4220       -0.6497      1.9766       0.1572    
983      -3.7780      0.0082       -6.5821      0.8612       -0.2183      2.1572       0.2004    
984      1.6734       -2.3919      0.0794       -1.6481      0.9265       0.3873       0.5462    
985      2.7245       5.8022       -5.6791      -1.6211      -2.4043      1.9630       0.4205    
986      4.9657       6.4757       -5.6439      -1.5800      -1.4841      1.7492       0.2785    
987      6.9426       4.2267       5.3918       -2.4421      -1.1898      -1.0453      0.5238    
988      -11.5273     6.4146       -6.6779      -1.8813      3.8627       -16.0003     0.4723    
989      6.5364       1.2257       4.5982       -2.7779      -0.7244      -1.2041      0.8734    
990      -7.6237      -6.1723      -8.7515      1.6047       1.1184       2.5486       0.9777    
991      -7.0229      -1.0046      -7.4407      1.0260       0.7698       1.8170       0.3976    
992      -7.5648      6.9561       -0.8777      2.4388       -1.0594      0.3300       0.3109    
993      -1.6549      8.5731       -7.2304      0.4283       -2.6007      2.2017       0.2147    
994      -0.0280      5.4238       5.1356       -0.8494      -2.6846      -1.1748      0.3910    
995      5.0886       -0.5763      -4.4953      -1.3248      0.1585       1.1010       0.5111    
