================================================================================
N-BODY SIMULATION RESULTS
Simulation Type: Threaded
Date: 2025-12-27 01:08:28
================================================================================

PERFORMANCE METRICS
--------------------------------------------------------------------------------
Number of bodies: 1000
Number of steps: 100
Total execution time: 194.0335 seconds
Average time per step: 1.9403 seconds
Min time per step: 1.5432 seconds
Max time per step: 2.2714 seconds
Throughput: 515.37 body-steps/second

================================================================================

BODY INFORMATION
--------------------------------------------------------------------------------
Index    X            Y            Z            VX           VY           VZ           Mass      
664      6.5359       -5.6777      -7.7050      -1.8482      1.8479       2.3229       0.4451    
665      -1.3235      4.5127       0.5348       10.1579      -4.4966      -0.8403      0.6439    
666      -0.7421      6.0169       6.0070       0.2473       -1.0319      -1.1582      0.7039    
667      3.2526       -2.4928      6.6660       -1.4725      0.5718       -1.7421      0.8977    
668      -8.1804      8.0032       2.4948       0.9355       -3.6247      -2.7583      0.9479    
669      -3.4867      4.4410       -1.9177      1.2414       -2.0477      0.4131       0.9782    
670      -2.2637      -2.3921      -2.5347      0.7214       0.8979       1.1527       0.5550    
671      0.1772       -6.1181      7.4326       2.6161       3.7207       -5.6486      0.6358    
672      -1.4392      -1.1544      4.5357       0.5787       0.7985       -2.4270      0.4771    
673      -0.7095      -4.2064      4.6004       0.2198       1.3629       -0.8037      0.9962    
674      16.7251      -14.6352     4.9143       22.1157      -28.5448     9.9531       0.2977    
675      -9.0219      7.4777       5.9419       1.8540       -1.7268      -1.7981      0.1608    
676      4.7174       7.2786       -1.3617      -0.1335      -2.6272      0.4348       0.4373    
677      1.8052       3.9478       -6.6538      -1.1369      -1.0013      2.3039       0.1484    
678      -5.5621      -7.8787      -2.0429      1.2698       2.7950       0.2672       0.7080    
679      -0.2420      6.5352       6.4523       -0.8356      -1.1017      -1.3643      0.9900    
680      -0.3717      8.2121       4.6449       -0.0001      -3.1574      -1.0056      0.8718    
681      -7.1203      3.2991       -2.8857      1.8915       -1.8140      0.3417       0.8370    
682      -3.1424      2.1734       -7.1630      0.5049       -6.1868      4.8781       0.1614    
683      -5.4613      1.3319       -3.4775      1.5432       0.5310       1.3326       0.9148    
684      -0.2513      -3.6059      -6.6859      -0.4742      -0.5779      2.3857       0.3683    
685      -3.7234      -5.5880      4.6301       -0.1519      2.3333       -2.0854      0.1635    
686      6.3887       -5.8589      6.1167       -5.3605      -0.1586      2.7099       0.3223    
687      11.1836      -14.1361     4.1657       8.0338       -15.1983     -5.8409      0.9413    
688      7.0478       5.8652       6.7878       -2.2572      -1.1176      -1.9678      0.4393    
689      5.7013       9.2949       -47.0556     12.3273      13.3868      -63.9377     0.5530    
690      5.0680       4.2121       2.0761       -1.7671      -1.1555      -1.6765      0.4396    
691      -0.8360      -8.3865      -4.6435      1.1346       2.2101       0.1939       0.1388    
692      -5.8368      -1.9198      7.5147       1.2705       0.4251       -2.8681      0.9831    
693      -136.1023    313.1556     74.7052      -143.7094    330.7891     83.7267      0.9443    
694      7.2904       8.6636       3.2472       -2.9802      3.3385       2.3854       0.3823    
695      2.7828       -2.3738      -5.9991      0.1129       0.9447       2.1379       0.2190    
696      -5.5523      -4.6783      -3.5169      1.0067       0.9929       0.8958       0.4263    
697      5.5389       -4.8030      -0.9338      -1.9524      2.4430       -0.6348      0.8953    
698      -2.9363      3.5086       -7.8098      0.2971       -0.2666      3.5929       0.6488    
699      -3.0211      -3.5051      -6.3187      4.3497       -3.0746      3.8120       0.9197    
700      -8.3978      -0.2577      -6.3764      2.1150       -0.1461      2.1034       0.9692    
701      -4.9997      4.2050       0.6061       1.7553       -1.3589      -0.6610      0.2759    
702      -2.0060      3.8886       -1.9273      14.8862      -14.0789     4.3663       0.9569    
703      4.1804       1.7950       6.6702       -1.1935      0.2701       -2.5894      0.3043    
704      2.0330       10.2069      -1.6248      -3.6500      0.9076       0.1247       0.5401    
705      0.8529       13.2015      -6.3779      6.9886       9.9835       -15.4391     0.4903    
706      6.2141       -2.3313      5.3973       -3.5585      1.6557       -1.9664      0.8246    
707      6.0045       -2.1125      -7.0152      -1.9222      -0.3123      4.9594       0.7741    
708      -2.1946      2.7700       -5.2928      1.1175       0.0060       2.2844       0.3627    
709      9.0218       -17.8858     -16.4950     5.9743       -26.6731     -16.4830     0.4844    
710      -0.2330      6.4383       0.4615       0.6034       -3.1021      -0.0475      0.2111    
711      -5.1165      -8.2743      -8.3172      1.2275       3.0255       2.0029       0.8552    
712      0.8426       -6.2093      3.7889       -0.0265      0.3604       -2.2821      0.9779    
713      1.2576       -2.7042      2.2948       -0.4267      0.8689       -1.3284      0.3951    
714      5.4710       1.6156       -1.7789      -1.7311      -0.7703      0.7577       0.8827    
715      -5.5025      5.7315       6.5248       7.1140       0.5237       -0.6824      0.7359    
716      0.1056       2.1620       -4.9054      -0.6420      -1.4862      2.2670       0.6038    
717      6.0419       2.8017       -0.7096      -2.3056      -1.2896      1.0879       0.5748    
718      -7.2686      9.5335       1.0613       -5.4685      40.6916      -7.3293      0.6080    
719      4.5405       -5.7302      -5.5742      2.7247       2.4200       -3.5026      0.9303    
720      2.9820       4.2383       -6.8537      -4.2236      3.9862       -0.6906      0.5408    
721      0.2819       -2.3617      0.4379       -0.5543      1.9771       0.2369       0.1765    
722      -2.9285      1.9873       1.9237       -5.8522      -4.1261      12.6820      0.9396    
723      7.4119       -0.0646      -3.1711      -2.0493      -0.3826      0.4593       0.4027    
724      7.5543       -8.6523      0.9998       -1.7700      2.2603       -0.0544      0.9752    
725      -0.2037      2.5459       -4.9843      -2.3764      0.6361       1.9134       0.1955    
726      5.5915       -3.8645      -5.8177      -2.2762      2.8977       0.9993       0.6191    
727      -6.5608      -8.3257      -8.2017      1.9884       1.9685       1.6496       0.4941    
728      6.0713       -3.6418      -1.7631      -0.9480      0.7095       0.4705       0.6138    
729      -3.4574      -3.3204      -6.7923      -0.6954      1.0608       2.4542       0.9696    
730      7.7447       6.4798       2.1505       -3.7953      -2.0053      0.2139       0.5101    
731      -0.5837      4.0366       -3.8620      -0.3804      -2.4647      1.2150       0.5371    
732      6.4080       2.3969       0.5464       -3.4057      0.4319       -0.1993      0.6033    
733      -2.6337      -4.5002      -3.1012      -7.2182      8.4093       13.7255      0.1717    
734      2.9183       6.6877       1.1048       -1.6738      -4.4653      -0.9025      0.4658    
735      6.8989       2.4322       6.8131       -1.4955      -1.0348      -2.2999      0.2816    
736      5.5966       14.2613      3.4853       -5.4544      17.8964      0.5169       0.5267    
737      -4.7171      2.3239       -7.7674      1.6275       0.0358       3.0265       0.9862    
738      -5.1912      -6.1485      -6.3064      2.2278       3.9312       -1.6345      0.1189    
739      -7.6631      -1.1905      5.4289       3.2926       -0.1412      -1.9002      0.9219    
740      -2.0330      5.4423       -6.4779      0.3165       -2.4126      1.6043       0.7090    
741      18.8011      -5.4859      -41.6927     120.5131     -74.5192     -211.2045    0.9365    
742      -5.2402      5.3988       4.1981       1.5061       -1.1229      -1.1160      0.3740    
743      8.2597       2.5727       3.9148       -2.9547      -0.5330      -0.9966      0.4911    
744      -0.2147      -5.2932      6.7787       -11.9419     1.3441       -4.7973      0.4544    
745      0.1525       -0.1238      3.7078       -3.9245      2.4219       -2.1465      0.5269    
746      -5.5194      -2.4390      -2.5319      11.5777      -3.1751      -5.7879      0.2366    
747      0.9010       2.1705       -0.7491      -2.1556      -0.4400      2.2689       0.1066    
748      3.3973       2.9694       -7.8149      -0.8882      -0.6026      2.8915       0.5518    
749      6.8480       3.2114       1.2727       -2.9786      -2.6054      -0.7592      0.5276    
750      -2.5878      7.7591       2.2342       0.5610       -5.1134      -4.3667      0.1619    
751      1.3071       2.0859       5.1241       1.6493       50.9532      -22.3117     0.1491    
752      5.0955       0.3332       -1.5831      -6.3304      -0.3972      3.6543       0.2734    
753      -5.1007      -3.7713      5.1530       3.9946       0.8448       -1.2011      0.3995    
754      7.7884       -3.0166      8.6000       -2.0633      0.3526       -2.4717      0.5143    
755      3.0374       8.7673       -8.0049      -3.9670      -3.8077      3.7755       0.2659    
756      -10.7962     -6.1589      3.2267       -2.0332      5.8086       -3.9392      0.4855    
757      -8.5880      5.4464       -8.9285      1.6880       -0.4892      1.7513       0.5820    
758      -1.5420      -1.0918      5.6721       -1.7082      2.0420       -3.8672      0.9342    
759      8.4656       -5.6979      -5.4291      -2.0014      -8.4451      -5.7670      0.6218    
760      -3.8351      -4.3566      -1.7664      1.1934       -1.0434      0.7549       0.1743    
761      -5.9650      -0.8714      -0.0392      2.0153       0.7830       -0.4158      0.3729    
762      8.1851       8.0938       -2.8228      -2.3205      -1.7036      1.2191       0.8296    
763      8.4093       -7.8967      -6.4643      -1.0250      -0.3199      0.6550       0.3319    
764      -0.7844      3.7520       4.0592       0.1216       0.1503       -1.1543      0.5800    
765      -1.2526      -6.1452      8.1443       1.2724       0.9242       -2.8731      0.3045    
766      0.7606       3.4965       0.1257       -0.3792      -0.6853      -0.2176      0.7949    
767      -5.7274      -2.3657      -2.3829      0.6973       1.1044       2.2603       0.8146    
768      310.9644     -602.0255    -80.4198     498.8864     -966.5375    -139.5861    0.3348    
769      -6.9185      2.4259       1.2622       5.5596       -1.3231      1.7549       0.8771    
770      -7.2518      1.4674       6.6469       -1.1191      0.5892       -0.7681      0.1832    
771      4.1913       -4.2119      8.4300       8.1041       -3.2636      0.9628       0.3229    
772      -2.7829      6.9922       8.0171       0.5376       -1.8695      -2.7191      0.7190    
773      -3.7947      4.0230       -7.6225      1.6141       -1.4503      2.8135       0.3841    
774      -0.2656      -3.1079      -5.4094      -0.1540      0.8366       1.5673       0.5002    
775      1.4651       8.2782       -4.7850      -0.1448      -2.8551      0.7599       0.1797    
776      3.5572       -7.4030      1.5606       0.3132       2.8515       -1.0586      0.1273    
777      6.1686       -1.6317      -5.2453      -1.3597      -2.0917      1.1049       0.2792    
778      -2.1356      2.3076       0.4732       2.4695       -0.0971      -0.4459      0.2922    
779      34.6821      -47.2720     -30.8130     61.9996      -86.6006     -42.5071     0.9592    
780      9.4220       -0.6454      -9.7457      2.8476       5.1173       -0.0283      0.8000    
781      6.2785       5.9781       -2.4603      -1.8338      -1.7875      0.8414       0.7314    
782      -8.1045      -1.5777      -3.2288      0.9952       2.3009       1.0421       0.8305    
783      -3.3851      -1.1441      3.7139       1.5366       -0.2210      -1.6332      0.6961    
784      0.9679       6.8942       -5.2721      -3.3972      -4.4059      4.0364       0.5270    
785      -3.2224      1.1556       5.6995       0.8166       -0.6510      -3.9519      0.1460    
786      -4.8492      0.2681       -3.3982      1.0300       0.9209       0.8921       0.3323    
787      -0.1212      -8.5129      8.2836       1.1557       -5.3969      -0.2835      0.7983    
788      3.7462       5.5206       -8.6819      -5.4004      0.3917       -2.3125      0.6818    
789      -0.8618      0.2699       -7.3504      -0.1749      -0.1520      5.0779       0.3634    
790      0.5901       -5.3132      4.5242       -2.3905      8.5759       4.3487       0.2310    
791      7.2636       0.8476       -0.5504      0.9760       2.0427       -1.7537      0.8454    
792      2.0546       -7.4638      -7.1552      -0.8992      2.1148       1.3471       0.3340    
793      -2.2971      7.1330       1.5088       0.2785       -2.9541      -1.3366      0.7623    
794      -3.8496      2.1522       -3.2374      1.2091       -1.0607      0.1252       0.9376    
795      -7.1974      1.9993       4.8165       8.0037       -9.3128      3.8199       0.1587    
796      5.7730       2.7625       2.1991       -1.2894      -0.4149      -1.6902      0.9206    
797      -1.0622      -7.6470      -2.6771      0.2421       3.1431       0.2262       0.1496    
798      -1.0203      -0.4763      6.9006       0.7863       0.3508       -3.4923      0.1594    
799      7.8649       -2.2053      -0.6343      -3.2465      1.1577       -0.4562      0.7438    
800      -3.8684      -3.2055      -6.7145      2.2079       1.0017       1.6308       0.8827    
801      6.5604       -0.3861      -0.7769      -2.6557      1.5450       0.1821       0.3202    
802      -2.6026      8.5529       -0.0142      -1.3453      1.5870       -11.1085     0.1917    
803      6.9856       5.8643       4.4109       -2.4502      -1.1381      -1.6196      0.4082    
804      0.7968       -6.8867      4.3080       -0.3224      2.7596       -1.6498      0.2658    
805      -7.7142      1.3674       6.1697       2.4557       -0.6907      -1.2474      0.8375    
806      -2.7702      -2.6006      1.7535       1.4959       0.9715       -0.4775      0.6631    
807      1.1287       3.9050       2.6898       -1.0436      -1.9599      -1.4826      0.2169    
808      3.2614       6.6773       7.6993       -0.6157      -0.9529      -3.1436      0.8316    
809      1.2055       1.9606       4.5384       -0.8178      -0.9100      -2.1836      0.7728    
810      5.9522       -3.6879      2.4688       -2.0526      1.1820       -0.6977      0.6218    
811      -5.3548      2.6354       -4.8426      1.7530       -3.0360      0.3569       0.2905    
812      -5.9665      4.2407       -0.0370      2.2500       -1.8400      -0.1660      0.3096    
813      -5.9057      3.2139       1.4162       1.9269       -0.9482      -0.8105      0.4649    
814      8.0615       -3.4511      -3.6733      -3.2261      1.4660       0.8164       0.9238    
815      -4.2088      6.9400       -7.1659      0.9208       -2.0683      1.6010       0.9715    
816      -1.0678      7.4511       3.0615       -0.2124      -2.9241      -0.9238      0.1837    
817      -6.1248      -6.8875      -1.6232      2.0430       2.1681       -0.1001      0.6791    
818      -5.4003      -6.5358      -6.5962      1.1261       3.2624       0.1920       0.6902    
819      0.6412       3.2874       3.0711       -0.3933      -0.5323      -0.1318      0.5100    
820      6.9615       1.9697       5.7323       -1.8138      0.6872       -1.6878      0.7069    
821      8.4930       8.5866       3.3589       -2.2576      -2.3777      -0.6670      0.8026    
822      7.0188       -1.9719      2.1545       -2.3837      0.8314       -0.9214      0.7859    
823      8.0492       7.7837       -6.0017      -1.3583      -2.2964      1.1125       0.1606    
824      -3.8036      7.1814       2.3941       1.7074       -2.1510      -0.5020      0.1253    
825      -2.4850      0.1561       -6.9105      -0.5471      -8.4820      -1.4798      0.4647    
826      1.4908       -7.2078      -8.3792      -0.9324      1.3065       2.4688       0.9994    
827      -4.5891      -4.2475      3.2082       2.2905       0.6243       0.0154       0.8156    
828      -7.1408      8.6084       8.4732       0.2265       -1.8637      -1.4756      0.3445    
829      6.0379       -2.1346      -6.9175      -0.5160      1.0349       1.2374       0.4745    
830      -5.5637      8.1150       5.0384       2.9793       -3.1455      -3.4857      0.2083    
831      1.6369       6.7376       0.2677       0.0734       -3.7771      0.5433       0.7587    
832      -5.5173      -2.4832      2.6581       2.1518       0.6395       -0.1508      0.9966    
833      -0.2405      5.1398       -0.8402      0.5616       -2.4901      1.0645       0.4698    
834      -10.1165     2.7047       4.3908       -48.5320     0.8855       23.0085      0.8862    
835      -4.4022      -5.0985      4.0383       1.4230       1.7023       -1.7526      0.9638    
836      5.9365       6.2482       -1.5349      -0.4179      -1.6191      0.4717       0.1180    
837      1.0643       -0.6751      0.7018       -1.3265      0.4672       0.7990       0.4984    
838      4.1969       -4.8973      5.5287       -0.9854      0.9808       -1.3942      0.6652    
839      5.9675       -1.1813      -4.5167      -1.3537      0.8656       0.6899       0.5391    
840      -4.8601      2.3344       -2.5698      1.9030       -0.3933      0.5775       0.6093    
841      6.9926       5.2440       -0.8289      -2.7589      -1.5400      0.3002       0.2731    
842      -0.5964      -4.4658      7.0036       0.3004       1.2042       -2.5727      0.6684    
843      0.7402       -6.0493      -2.3649      -0.2782      2.7142       0.2371       0.8002    
844      -4.7519      -5.5403      -1.9522      1.6673       2.4265       -0.1963      0.5655    
845      -7.6824      9.1705       3.9120       2.5104       -0.0159      1.4907       0.9693    
846      -5.8048      3.0106       -5.2257      2.2745       -0.3692      0.3212       0.6530    
847      6.8745       -7.2745      -2.8889      -1.9343      2.2454       1.1073       0.7594    
848      3.4466       -5.0076      -4.7266      -0.3517      1.4395       1.1405       0.1177    
849      7.0113       9.2386       -2.2341      -0.8779      0.6794       1.5446       0.8429    
850      -7.4560      -2.9083      5.2284       -10.8251     25.2225      -3.1864      0.3780    
851      -2.0397      4.9411       5.2426       1.2006       -1.0349      -2.0015      0.7947    
852      -0.2453      6.7224       6.6572       -0.1921      -3.4051      -3.5313      0.8122    
853      -5.3008      5.8519       6.2277       1.2861       -0.5843      -1.3144      0.2349    
854      0.8293       0.9900       2.3971       0.1937       -0.7294      -0.9510      0.2288    
855      -8.3025      1.1854       7.6358       3.0100       -0.3971      -1.8944      0.5878    
856      -0.8615      0.2966       -7.4212      -0.0364      0.3104       1.4718       0.5368    
857      -5.6494      2.8591       -4.5234      2.3919       -2.4002      4.3907       0.9661    
858      1.0222       -7.4572      2.1108       0.7656       2.4709       -1.1703      0.9811    
859      -0.0965      -0.7266      4.1996       -0.2098      0.4352       -1.8685      0.1805    
860      -0.8737      5.7446       7.1989       1.4393       -2.0624      -0.8553      0.8873    
861      -6.4175      3.7246       -6.6622      1.9573       -1.3261      2.6872       0.3103    
862      -88.7272     61.9238      -51.6728     -112.7556    82.7259      -68.9098     0.6342    
863      -6.6590      -1.1626      -5.9238      1.5427       0.5664       1.8726       0.5555    
864      6.0351       8.4144       0.3073       0.5733       1.7865       -0.0924      0.8634    
865      -0.0475      -0.2930      0.2872       0.1108       0.4686       1.1020       0.4000    
866      -0.2600      1.9584       -4.5256      -0.1600      1.0876       1.4568       0.1961    
867      -5.0038      7.6909       -3.2546      0.3973       -2.5200      1.4661       0.1316    
868      -2.5384      0.9790       0.7991       2.1328       0.2609       -0.5382      0.4396    
869      -4.0206      -4.4154      -1.1559      1.6448       1.5326       -0.9046      0.1190    
870      -1.9474      4.4923       -2.5671      -0.8345      -2.0026      1.4734       0.1471    
871      1.4523       2.8858       8.6881       -11.0178     17.7605      2.3711       0.9153    
872      -6.4702      -5.6644      -0.1549      2.1699       1.6689       -0.1405      0.9788    
873      -3.5201      4.6024       4.9870       -1.7874      -7.6922      7.8354       0.9902    
874      -4.1724      2.9869       -7.5103      1.1055       -0.8618      2.8251       0.8220    
875      9.9473       5.4841       7.7394       5.9245       8.3667       18.6126      0.7807    
876      1.3663       -8.1413      -9.1726      1.5046       0.4984       0.6401       0.6737    
877      5.4656       -0.5732      -2.7678      -0.7268      0.0465       -0.2417      0.2513    
878      0.2900       0.0900       1.8720       -0.0452      0.6004       -1.3384      0.1453    
879      -3.3466      -5.1872      -5.4703      8.2277       1.6528       6.4666       0.8525    
880      -5.9400      -3.7906      -4.1569      1.9840       0.4281       2.0472       0.4667    
881      8.4437       -8.1572      -6.5139      -2.7811      1.4090       1.7797       0.8528    
882      0.0514       0.4817       1.1590       -0.3367      -0.0650      -0.1265      0.6341    
883      -5.3981      -6.8579      8.2300       0.9127       1.6113       -2.4451      0.3675    
884      -6.1681      -6.1671      3.9242       2.2885       1.9202       -0.1189      0.7227    
885      -6.0262      -4.7227      5.6397       1.7796       0.9295       -2.5240      0.4623    
886      -15.7993     22.8676      -1.2827      -29.6998     23.9909      8.4842       0.4620    
887      -8.0195      -0.0910      -6.7120      3.1981       0.1496       2.1243       0.8229    
888      -5.6650      -2.3778      -2.3737      -0.2616      -1.6798      2.4289       0.2713    
889      -2.3829      -6.4780      2.3629       0.7108       2.8003       -0.5200      0.4512    
890      3.6030       11.3324      4.6377       4.8889       7.9472       8.5429       0.6798    
891      2.8170       6.7455       7.0150       -0.4748      -1.0862      -1.7110      0.7665    
892      5.5616       -0.6491      -3.5649      0.9504       -5.4288      5.6200       0.5174    
893      -5.7649      -3.0848      -8.2127      1.5682       0.3718       2.8953       0.6971    
894      4.4456       -2.5818      -7.8554      -3.6875      5.1145       0.5215       0.8583    
895      0.1514       8.3424       -7.3771      0.4173       -2.7339      1.3163       0.9355    
896      -7.2099      0.8130       1.5361       3.0320       -0.3352      -0.5729      0.8593    
897      -9.8771      7.1096       1.3021       -6.9612      1.0398       0.5592       0.6119    
898      6.3676       -0.9848      8.1220       -7.3951      3.9130       -2.2393      0.9565    
899      -3.1085      6.5308       6.6159       1.0614       -1.6076      -2.1225      0.3804    
900      6.6043       -0.0346      -0.7257      0.9224       1.6512       -0.6180      0.4386    
901      -2.3750      0.5600       5.3529       0.6252       0.1496       -1.7034      0.3425    
902      -3.9266      7.6202       3.9391       1.0359       -2.0855      -1.0921      0.6563    
903      0.0866       1.0462       -2.1846      -0.1678      0.3718       1.2508       0.4678    
904      -0.4242      -8.1518      -7.8120      0.0925       2.7994       2.6577       0.3188    
905      4.4215       -5.4734      -5.6084      -0.9982      1.9382       1.8170       0.6807    
906      2.4400       5.4963       -0.8242      -1.0919      -1.9221      1.7043       0.6366    
907      3.8384       -8.2587      0.7287       -0.5740      3.3439       0.7109       0.9716    
908      -2.8787      6.4429       2.0275       -6.5674      12.8577      -11.8964     0.3162    
909      -1.2768      -0.9824      1.8724       -2.0189      0.0816       -0.4195      0.8472    
910      3.0412       -2.9221      7.1867       -0.5592      0.9469       -3.0661      0.7672    
911      0.2666       -0.7867      2.6040       -12.8385     -18.5759     -9.9664      0.3220    
912      -0.9302      1.7149       0.1944       -2.4993      -1.6843      -0.8400      0.1793    
913      15.1111      2.9337       -14.8891     25.9495      -3.4416      -28.8428     0.3966    
914      -0.8503      5.9080       3.3414       0.6126       -2.4816      -0.7373      0.1538    
915      6.6548       -2.7269      -3.1543      -2.2663      1.2835       1.2909       0.4170    
916      8.1593       -1.9317      -7.0749      2.3222       -1.0742      -2.2740      0.7857    
917      0.0796       7.9456       -0.5557      0.1175       -3.6690      0.2987       0.2412    
918      8.0608       3.7525       -6.7649      -1.8519      -6.0750      -9.5732      0.8935    
919      0.5936       4.3877       0.6638       0.6220       -2.2953      -1.1717      0.5766    
920      -2.5030      -18.8527     5.8553       4.7794       -21.8061     3.2706       0.9719    
921      -0.3965      -6.8003      0.9255       -2.2962      3.3325       -1.3930      0.3883    
922      7.2290       -5.6337      1.9985       -1.6786      1.1046       -0.6053      0.3387    
923      3.5079       7.6416       -4.2700      -0.4940      -2.5953      0.7368       0.1635    
924      8.2958       -1.6079      2.1323       -0.5804      -13.8807     -2.4055      0.7426    
925      7.6846       1.2230       -9.0015      0.0641       3.6151       -10.3838     0.5342    
926      2.0993       -8.3336      -5.6996      -0.7013      2.9003       0.8310       0.4819    
927      3.9370       1.6945       -3.2495      -0.6933      -0.7179      1.5854       0.2176    
928      -2.1381      -8.1675      -5.2016      0.7440       2.7215       0.8050       0.5270    
929      -8.6612      -6.9178      4.9478       2.1508       3.0436       -2.7868      0.7149    
930      -9.3707      4.7169       5.8013       -2.0872      -1.8954      -2.2950      0.8608    
931      3.9724       8.3500       -6.1068      -1.1259      -2.5104      1.5332       0.2682    
932      -8.0850      9.2154       -8.6576      1.0847       -1.4987      1.6582       0.5992    
933      7.3582       7.9271       -8.8486      -1.2605      -1.1215      1.9307       0.8994    
934      0.5149       2.4342       -7.6932      1.7167       0.2297       -0.7638      0.5453    
935      -6.4944      1.7287       -0.8353      3.6531       0.5210       -1.5130      0.5696    
936      1.5886       -8.4275      4.5878       -0.3366      2.8989       -1.1895      0.7794    
937      7.7099       -4.0004      -3.3434      -2.7202      2.5470       0.3747       0.4206    
938      3.2432       1.2387       -1.6551      -1.5313      0.2209       1.6272       0.1707    
939      -2.0959      -1.0612      7.0797       -15.8544     12.3019      3.6085       0.6120    
940      6.8238       7.6661       4.2381       -1.5720      -2.4391      -1.1519      0.5236    
941      -7.6971      -5.5616      4.9520       2.9205       1.5737       -1.8836      0.8690    
942      4.8406       -3.7934      -6.6137      -0.4336      1.6601       2.0852       0.5801    
943      -176.7009    340.8256     55.0138      -287.6672    554.1835     78.8528      0.5832    
944      7.4957       -1.6055      9.0192       -1.6709      7.1384       5.0472       0.1917    
945      3.9768       -4.8678      -2.3212      -1.1493      2.3439       0.5803       0.4657    
946      -0.2539      0.7527       5.4478       0.1422       -0.1898      -1.9401      0.6003    
947      2.1853       -1.9278      -2.9114      -4.1320      -0.0951      8.9097       0.4042    
948      6.9751       1.4943       -6.9004      -2.3430      -0.6509      2.7243       0.5451    
949      6.6341       -3.1418      -1.8457      -0.9165      4.5387       0.3968       0.8731    
950      -7.0520      6.1623       -3.1010      2.5058       -2.3922      1.1071       0.3261    
951      -3.3143      -6.1343      -3.7195      0.5062       2.4459       0.7915       0.7718    
952      6.8511       4.5444       -3.1792      -2.1755      -1.1105      0.5130       0.4111    
953      -4.7545      -13.7917     -1.2193      -11.8400     -8.3584      8.4374       0.3279    
954      0.8946       7.1491       3.2486       -0.2695      12.6443      0.6695       0.7247    
955      -7.8142      -1.7273      -3.3496      10.8945      -3.2370      -2.7528      0.2960    
956      4.2039       4.8715       0.5041       -1.6275      -2.3064      -0.7542      0.8280    
957      -3.4770      1.1388       4.2783       1.3244       -0.5240      -1.2684      0.8362    
958      7.4432       0.9183       2.5217       -2.4693      0.1307       -1.4573      0.7380    
959      5.7748       6.1642       -1.6844      -1.8612      -2.0950      0.1766       0.3621    
960      4.8439       -6.9637      5.9765       -1.2882      3.5080       -1.0349      0.4036    
961      -7.3380      8.2205       5.5562       1.8315       -2.0083      -1.2515      0.4101    
962      -2.5263      1.1996       7.7742       8.9763       -0.3009      -2.9536      0.2540    
963      -6.2067      1.0762       6.2375       4.1078       -1.3324      -2.8288      0.1667    
964      7.9692       -1.3760      -3.7338      -3.9532      1.0733       1.1619       0.1013    
965      -0.6468      5.6145       1.1370       0.6732       -2.3012      -0.5500      0.2438    
966      -6.2528      -3.6408      4.7264       1.3290       1.2715       -2.2391      0.8932    
967      -3.0146      -6.9496      6.3852       0.8708       1.6766       -2.0662      0.3585    
968      4.1629       -0.9414      8.3194       -1.1245      -0.0191      -3.0257      0.5528    
969      -3.1307      4.2056       6.3850       1.0453       -0.8305      -2.3565      0.5955    
970      5.6955       -3.7660      -1.5164      0.4597       -0.3598      -0.5419      0.9655    
971      -2.8294      -7.0174      0.3030       3.1871       2.1408       -1.2797      0.5179    
972      -1.1151      5.0341       4.1865       0.4709       -1.8552      -1.1090      0.7966    
973      -6.8909      -9.9057      6.3230       3.6401       0.1833       0.6154       0.9393    
974      4.6076       0.6344       -3.2912      -3.3323      -4.7999      -2.8052      0.2937    
975      5.4084       -4.7147      -5.1611      -1.7631      2.6775       1.2927       0.1801    
976      -0.1429      6.9215       6.5265       0.5614       -2.6581      -3.5876      0.2435    
977      8.1972       7.5055       -5.9385      -2.3366      -1.3878      1.3559       0.2743    
978      -0.8628      -0.8077      1.7305       1.8073       0.4685       -1.2787      0.9176    
979      5.2213       -8.3660      -2.9880      -0.7996      2.6004       0.8966       0.6705    
980      -7.7331      7.7067       8.3424       1.7810       -0.9522      -1.6044      0.4536    
981      -8.1267      1.1419       8.1189       -3.3910      -0.9784      -1.3443      0.4062    
982      4.3225       -1.0971      -4.8248      -6.1247      1.2738       3.1697       0.7905    
983      -5.0524      -2.9174      -1.0364      1.5661       1.2567       -0.7171      0.4224    
984      -5.7769      0.3026       -1.3210      4.6510       -6.7775      -2.4970      0.5426    
985      7.1394       5.5618       -8.8670      -1.5692      -1.1598      2.2145       0.2796    
986      -7.8131      2.2983       -3.8442      3.1021       -1.1532      1.6953       0.8663    
987      0.0848       -1.6826      7.6198       1.0762       -0.0648      -3.9663      0.2555    
988      -2.0465      8.4713       1.9263       0.4939       -1.0886      -0.2715      0.2892    
989      1.0190       2.2387       -7.6458      -0.7195      -0.1313      3.1775       0.6743    
990      -3.2056      -6.6988      -1.3036      0.8530       2.8338       0.3025       0.3855    
991      -24.0113     -32.4418     -65.6038     -47.7086     -52.4155     -99.4088     0.1423    
992      2.6723       7.4922       -6.1496      4.1771       5.9268       2.5490       0.7775    
993      -0.5380      -0.9286      -8.3083      -0.0855      0.2910       3.1245       0.7096    
994      3.4604       7.2463       0.7070       -1.3467      -4.0330      0.1609       0.3683    
995      -6.6091      6.0625       -2.7464      1.5987       -1.6711      0.0674       0.6415    
996      -7.3514      -1.2693      0.8607       2.9601       0.9181       -0.2062      0.7941    
997      -68.5660     33.5716      -34.7919     -66.6789     44.7111      -39.9615     0.3729    
998      -1.4374      -0.1679      -5.8861      0.0594       0.6870       2.0231       0.3160    
